Date,CAPE
1970.08,14.100456516815447
1970.09,14.842661145242227
1970.10,15.06418540408964
1970.11,14.950761908791737
1970.12,15.873840687205748
1971.01,16.46179394349195
1971.02,17.03453478150213
1971.03,17.40290260718888
1971.04,17.924110447959613
1971.05,17.564153279699383
1971.06,17.08316688007071
1971.07,16.889414708693366
1971.08,16.519449443051563
1971.09,16.856792547836005
1971.10,16.428862709159475
1971.11,15.638712654326648
1971.12,16.603557212925335
1972.01,17.26299679703518
1972.02,17.464147605486172
1972.03,17.805643849614935
1972.04,17.915161678498293
1972.05,17.662646200372556
1972.06,17.64085731574025
1972.07,17.39869003113817
1972.08,17.9434046880298
1972.09,17.613854552912116
1972.10,17.53318385415855
1972.11,18.338894714968056
1972.12,18.64571944207368
1973.01,18.712530467302432
1973.02,17.889889599193758
1973.03,17.41214205829034
1973.04,16.935740066050826
1973.05,16.314338759668573
1973.06,15.80832304768198
1973.07,15.889518573988786
1973.08,15.278501094706128
1973.09,15.475308601805565
1973.10,15.913516308933387
1973.11,14.651845159710575
1973.12,13.49332968620589
1974.01,13.530721892513952
1974.02,12.957321280205385
1974.03,13.310364239140158
1974.04,12.550411048540905
1974.05,11.995436947329656
1974.06,11.888498820078993
1974.07,10.39414180532705
1974.08,9.824195723141194
1974.09,8.680421305646332
1974.10,8.74498383380958
1974.11,8.948984512755601
1974.12,8.289060055923077
1975.01,8.920995508404243
1975.02,9.762246716166462
1975.03,10.163796767444033
1975.04,10.233076136605915
1975.05,10.818139119335806
1975.06,11.011354609247661
1975.07,10.902767048238575
1975.08,10.089769593328015
1975.09,9.918905356559419
1975.10,10.32759977750111
1975.11,10.435859457947892
1975.12,10.250368416256835
1976.01,11.185051362622145
1976.02,11.586092994449684
1976.03,11.631754403566505
1976.04,11.68916413220636
1976.05,11.532053585609418
1976.06,11.543841631417099
1976.07,11.757490488689905
1976.08,11.597986002509248
1976.09,11.805990949539787
1976.10,11.345696136316693
1976.11,11.248855860507957
1976.12,11.597589726582935
1977.01,11.43796134678755
1977.02,11.014841854222775
1977.03,10.895746511662736
1977.04,10.636037409141357
1977.05,10.548486693556995
1977.06,10.530023959090757
1977.07,10.567692447775407
1977.08,10.268385666710996
1977.09,10.067742820070704
1977.10,9.766666299556547
1977.11,9.766299983660202
1977.12,9.678266582535924
1978.01,9.241462260934693
1978.02,9.045263570704744
1978.03,8.950420077633899
1978.04,9.262588720866848
1978.05,9.634910728598452
1978.06,9.549678981041742
1978.07,9.425524047787363
1978.08,10.023970854003759
1978.09,9.941887473004414
1978.10,9.533608358208834
1978.11,8.928418902293155
1978.12,9.011941819133835
1979.01,9.257636919139975
1979.02,9.00374037104564
1979.03,9.070785029660769
1979.04,9.13306356621742
1979.05,8.794383289814963
1979.06,8.853937764693958
1979.07,8.82749804554237
1979.08,9.12716579721504
1979.09,9.112758990740963
1979.10,8.681843306899317
1979.11,8.518784302983562
1979.12,8.745204404669296
1980.01,8.850934180729116
1980.02,9.054476092192521
1980.03,8.0811509007855
1980.04,7.844024504719219
1980.05,8.104225807176498
1980.06,8.512077962306742
1980.07,8.880865527295844
1980.08,9.071005981618384
1980.09,9.19604013174324
1980.10,9.357841046757114
1980.11,9.65404366323339
1980.12,9.389902084921744
1981.01,9.259404530877955
1981.02,8.829899353831308
1981.03,9.081096883854626
1981.04,9.085561230788743
1981.05,8.818483466548068
1981.06,8.765340744304929
1981.07,8.44531946787551
1981.08,8.399806316566439
1981.09,7.581163051923158
1981.10,7.649141713319211
1981.11,7.810752565716109
1981.12,7.832562137141895
1982.01,7.3886599733759954
1982.02,7.181823450546732
1982.03,6.950673793536034
1982.04,7.259072625426149
1982.05,7.192612484464625
1982.06,6.6921339881975905
1982.07,6.638653100208762
1982.08,6.643422752166091
1982.09,7.398838200323308
1982.10,7.9998409945345905
1982.11,8.347476938155433
1982.12,8.467738401400482
1983.01,8.756783224134749
1983.02,8.910493436624124
1983.03,9.232829705190532
1983.04,9.531581284160417
1983.05,9.874456504668405
1983.06,10.000117903130029
1983.07,10.014475995571033
1983.08,9.728056935665215
1983.09,9.984202458028784
1983.10,10.003391799449632
1983.11,9.853581649364285
1983.12,9.815010903608675
1984.01,9.894931809202543
1984.02,9.32452964572799
1984.03,9.32674706650825
1984.04,9.305643404594832
1984.05,9.231831816896056
1984.06,9.010185512291015
1984.07,8.86830221404331
1984.08,9.623063257373177
1984.09,9.687341313628089
1984.10,9.595070703048512
1984.11,9.691973221783094
1984.12,9.595054801133465
1985.01,9.997001177730459
1985.02,10.494935172607084
1985.03,10.373217214924738
1985.04,10.397118719816826
1985.05,10.6081204678601
1985.06,10.810049845861217
1985.07,10.997563956793384
1985.08,10.738799808877284
1985.09,10.471234661697551
1985.10,10.552516982943754
1985.11,11.164611128667472
1985.12,11.6905214744676
1986.01,11.71500758448799
1986.02,12.388219099418126
1986.03,13.18902298153272
1986.04,13.552504172869483
1986.05,13.560046199232337
1986.06,13.888688626457117
1986.07,13.61999553408381
1986.08,13.887667550866057
1986.09,13.467314312977132
1986.10,13.42591886085736
1986.11,13.8729855961386
1986.12,14.085139814743306
1987.01,14.922208103718944
1987.02,15.822318142836451
1987.03,16.433343976069917
1987.04,16.196534453220874
1987.05,16.160311952655736
1987.06,16.82520730787871
1987.07,17.306004390512214
1987.08,18.326907245856333
1987.09,17.67562044993821
1987.10,15.530055563627304
1987.11,13.590885143189077
1987.12,13.389028514426958
1988.01,13.898336683569129
1988.02,14.298270962469518
1988.03,14.668946811103456
1988.04,14.433316420838935
1988.05,14.031891348027766
1988.06,14.766468647879611
1988.07,14.60831571752209
1988.08,14.244946310675644
1988.09,14.36942877614015
1988.10,14.811450153277715
1988.11,14.445530680872881
1988.12,14.702086748571986
1989.01,15.088072442713276
1989.02,15.467060462734743
1989.03,15.298969108882353
1989.04,15.686742656144576
1989.05,16.186353538544548
1989.06,16.641904235808582
1989.07,17.013407650499122
1989.08,17.734251436577313
1989.09,17.71422067897907
1989.10,17.640853852797942
1989.11,17.242369266947417
1989.12,17.65021290494732
1990.01,17.048843606878265
1990.02,16.508093516490284
1990.03,16.833748233480943
1990.04,16.81391389873576
1990.05,17.392413588645
1990.06,17.817082821653006
1990.07,17.747171587070238
1990.08,16.168334756508973
1990.09,15.301285443522621
1990.10,14.818147965500799
1990.11,15.187607599503188
1990.12,15.846314974728761
1991.01,15.606190118802362
1991.02,17.35466474520511
1991.03,17.818620083397377
1991.04,18.155345895198018
1991.05,18.035430911004056
1991.06,18.01522704468833
1991.07,18.10345234551975
1991.08,18.51225845533772
1991.09,18.35728259177433
1991.10,18.349187992001987
1991.11,18.28886816930135
1991.12,18.441652313512733
1992.01,19.773068211462647
1992.02,19.582982970386748
1992.03,19.28356186129856
1992.04,19.301229507881047
1992.05,19.662279795641695
1992.06,19.315365967644603
1992.07,19.62074069482441
1992.08,19.722137498351525
1992.09,19.708766424745303
1992.10,19.37027107690697
1992.11,19.833656038801234
1992.12,20.448606721242964
1993.01,20.323410802995706
1993.02,20.54533679290045
1993.03,20.855200148690912
1993.04,20.457362016642183
1993.05,20.517605633764862
1993.06,20.608357012960187
1993.07,20.564596413297128
1993.08,20.81222754662738
1993.09,20.993501005229124
1993.10,21.109178247475118
1993.11,21.037901189606373
1993.12,21.164732079814645
1994.01,21.411974913826533
1994.02,21.26384018731302
1994.03,20.833375889460402
1994.04,20.05525008506384
1994.05,20.196492421281445
1994.06,20.29076369067031
1994.07,20.067951816142145
1994.08,20.53554940475563
1994.09,20.57645010081886
1994.10,20.395759282410253
1994.11,20.209473020394046
1994.12,19.911484108090328
1995.01,20.219119422457297
1995.02,20.802571764332672
1995.03,21.15273730203698
1995.04,21.64273926187965
1995.05,22.19542669801995
1995.06,22.718356759520603
1995.07,23.376412691512122
1995.08,23.284070256230528
1995.09,23.94600707529986
1995.10,23.926762764083264
1995.11,24.34758688111481
1995.12,25.027380664939106
1996.01,24.762465194644022
1996.02,25.976065550593386
1996.03,25.62993039521611
1996.04,25.424203848381527
1996.05,25.814043827699027
1996.06,25.966673558333845
1996.07,24.858411332348393
1996.08,25.41252912145496
1996.09,25.680115512876768
1996.10,26.483467720897213
1996.11,27.58561204901281
1996.12,27.723946163893974
1997.01,28.33287012995038
1997.02,29.26563488357596
1997.03,28.802458591871662
1997.04,27.58516033813655
1997.05,29.92836222468879
1997.06,31.256560616381275
1997.07,32.76663768966994
1997.08,32.58628348671318
1997.09,32.66658134170863
1997.10,32.901498179798125
1997.11,32.336600532812675
1997.12,33.030789042905425
1998.01,32.85996841505224
1998.02,34.709677782269985
1998.03,36.29692773642509
1998.04,37.27693404302877
1998.05,36.956598518969
1998.06,36.802293460092024
1998.07,38.25964508524855
1998.08,35.42340102487833
1998.09,33.5323569808349
1998.10,33.77310287904814
1998.11,37.36939188392095
1998.12,38.82027478009816
1999.01,40.57695767720812
1999.02,40.40015922925996
1999.03,41.356103632712994
1999.04,42.70450951689215
1999.05,42.55667670951804
1999.06,42.180675911746924
1999.07,43.82803599280541
1999.08,41.93071215994045
1999.09,41.32345133471501
1999.10,40.55285439953987
1999.11,43.20829071461391
1999.12,44.19793976104055
2000.01,43.772578146937995
2000.02,42.18563588791731
2000.03,43.22074843996587
2000.04,43.528574288507734
2000.05,41.96605050332432
2000.06,42.78197156707144
2000.07,42.75809361826958
2000.08,42.86956549441949
2000.09,41.89800792488474
2000.10,39.36969904420137
2000.11,38.78214245678477
2000.12,37.27423800449719
2001.01,36.978867997029816
2001.02,35.83466265143129
2001.03,32.32583723617875
2001.04,32.17390116836069
2001.05,34.074643217140036
2001.06,33.06853441111277
2001.07,32.16303868744435
2001.08,31.404318760780143
2001.09,27.6673925868625
2001.10,28.577373113360103
2001.11,30.005103811056813
2001.12,30.49995325502046
2002.01,30.277204433096003
2002.02,29.085704152008432
2002.03,30.292130640918682
2002.04,29.005883253118693
2002.05,28.12810750868834
2002.06,26.387672541183363
2002.07,23.463120467431455
2002.08,23.588713528842383
2002.09,22.36503680122434
2002.10,21.95623386365909
2002.11,23.348396502725137
2002.12,23.10144253768564
2003.01,22.898348576613227
2003.02,21.21410212341529
2003.03,21.309719026990994
2003.04,22.42793957773091
2003.05,23.591080453481492
2003.06,24.83222325953107
2003.07,24.86732910126879
2003.08,24.642251409932175
2003.09,25.243686752606262
2003.10,25.682756070579693
2003.11,25.946798218420128
2003.12,26.635170511081537
2004.01,27.658540355736577
2004.02,27.650862036740214
2004.03,26.886530384035858
2004.04,26.90057750844488
2004.05,25.902814292943752
2004.06,26.401285366474905
2004.07,25.695888646268546
2004.08,25.174462226477765
2004.09,25.668406776357692
2004.10,25.41165566548933
2004.11,26.46531081481804
2004.12,27.14480869474124
2005.01,26.587250697970383
2005.02,26.744863128101183
2005.03,26.339142131057937
2005.04,25.40892256911447
2005.05,25.65023018718297
2005.06,26.068394871883996
2005.07,26.287871091254743
2005.08,26.104381410936146
2005.09,25.730122990164467
2005.10,24.876538723647954
2005.11,25.931783309069015
2005.12,26.4438031142924
2006.01,26.468702626685722
2006.02,26.249624763583295
2006.03,26.327837778667686
2006.04,26.14728094387452
2006.05,25.650640708757336
2006.06,24.74958224164637
2006.07,24.6967867668533
2006.08,25.05139356201096
2006.09,25.64415644079739
2006.10,26.538040282101722
2006.11,26.928020270856496
2006.12,27.282689787571687
2007.01,27.207536656807143
2007.02,27.315181413516612
2007.03,26.227605554650896
2007.04,26.976268314189088
2007.05,27.54849045185126
2007.06,27.4182627404106
2007.07,27.410088167204318
2007.08,26.148607189312322
2007.09,26.725743047696913
2007.10,27.32064813046202
2007.11,25.729053579498377
2007.12,25.955510105240222
2008.01,24.022317760836813
2008.02,23.49526340181178
2008.03,22.606810842249335
2008.04,23.356040643201602
2008.05,23.696432116623175
2008.06,22.41681280228194
2008.07,20.90720646266158
2008.08,21.401617360047926
2008.09,20.362733946097514
2008.10,16.387356548789832
2008.11,15.259659405704578
2008.12,15.376080747423769
2009.01,15.174651936879666
2009.02,14.122181801918897
2009.03,13.323667656863933
2009.04,14.981866453039252
2009.05,15.996355755263153
2009.06,16.384182816215343
2009.07,16.69462081699562
2009.08,18.094069801576083
2009.09,18.831902264840082
2009.10,19.358008443486845
2009.11,19.812761079966066
2009.12,20.32237650021655
2010.01,20.527859801454422
2010.02,19.920539306600446
2010.03,21.00460120971536
2010.04,21.80484559962516
2010.05,20.480068638423408
2010.06,19.74203985373946
2010.07,19.668660470717708
2010.08,19.77029917435858
2010.09,20.381395233204028
2010.10,21.24012765175942
2010.11,21.700723827760612
2010.12,22.396379773044202
2011.01,22.97829943055498
2011.02,23.48982870329852
2011.03,22.899336430143638
2011.04,23.14392944728594
2011.05,23.05949150609534
2011.06,22.100831286610997
2011.07,22.61098170115662
2011.08,20.0498527216605
2011.09,19.698114568877713
2011.10,20.15582478668875
2011.11,20.34524679764582
2011.12,20.5235754994317
2012.01,21.213008091803452
2012.02,21.797435963717533
2012.03,22.05394397290471
2012.04,21.779246906824895
2012.05,20.94146741974348
2012.06,20.547504086856094
2012.07,20.999341293380567
2012.08,21.410428453442936
2012.09,21.78369030172768
2012.10,21.577109654528783
2012.11,20.898162059573693
2012.12,21.23826113984561
2013.01,21.90047541382181
2013.02,22.05272433686194
2013.03,22.419207114602575
2013.04,22.59565539610559
2013.05,23.411841781842398
2013.06,22.925333173915323
2013.07,23.492460177159632
2013.08,23.35664909491609
2013.09,23.442287167960597
2013.10,23.83473788763143
2013.11,24.642077092412055
2013.12,24.86186929646193
2014.01,24.859609093632706
2014.02,24.590930877894124
2014.03,24.956039153965378
2014.04,24.786315396962625
2014.05,24.94327410990258
2014.06,25.558007623511287
2014.07,25.81754597615873
2014.08,25.61760642179939
2014.09,25.918436892606188
2014.10,25.16274828308325
2014.11,26.606817147143413
2014.12,26.794085482572548
2015.01,26.49229542038312
2015.02,26.99551369938324
2015.03,26.728605452928477
2015.04,26.791371680192317
2015.05,26.806111379650815
2015.06,26.495895292784844
2015.07,26.381136336399692
2015.08,25.693658417057698
2015.09,24.49675217048643
2015.10,25.49144104606675
2015.11,26.225851890971935
2015.12,25.965424037124183
2016.01,24.20616720387848
2016.02,24.002606777289763
2016.03,25.372298620187912
2016.04,25.922337543673887
2016.05,25.694709923449974
2016.06,25.840372927670515
2016.07,26.694003256096313
2016.08,26.948872433723878
2016.09,26.72787334647855
2016.10,26.5251430850706
2016.11,26.850953531056273
2016.12,27.865098223923543
2017.01,28.063573742124472
2017.02,28.655106525184145
2017.03,29.086921742464657
2017.04,28.904245956275176
2017.05,29.313344980271445
2017.06,29.748503240632765
2017.07,30.00222074401857
2017.08,29.914959397497494
2017.09,30.168114410678907
2017.10,30.920393290333838
2017.11,31.298913333880268
2017.12,32.08613200770599
2018.01,33.30734382803066
2018.02,32.03538233925029
2018.03,31.80840905764312
2018.04,30.970179293325227
2018.05,31.24361507486461
2018.06,31.630556496454606
2018.07,31.886366962158984
2018.08,32.390276880301116
2018.09,32.622891120500185
2018.10,31.037961078006497
2018.11,30.19558340670524
2018.12,28.29185701207287
2019.01,28.380164463547583
2019.02,29.541548965131213
2019.03,29.576196014784827
2019.04,30.133517171387524
2019.05,29.24203093693986
2019.06,29.283796275306273
2019.07,29.986685335042523
2019.08,28.70539737183308
2019.09,29.229520233035284
2019.10,28.841122881953403
2019.11,29.83686765908343
2019.12,30.331822322243294
2020.01,30.9852203002307
2020.02,30.729689264735754
2020.03,24.817168629099424
2020.04,25.92735882528017
2020.05,27.328480997698463
2020.06,28.838315955122845
2020.07,29.599194927667003
2020.08,31.158208965355232
2020.09,30.839426043811258
2020.10,31.283694032592848
2020.11,32.47320409661258
2020.12,33.765591418117104
2021.01,34.512432294106915
2021.02,35.10390717196982
2021.03,35.04254511219207
2021.04,36.71981410913301
2021.05,36.552133989799074
2021.06,36.69625801308836
2021.07,37.443383184615385
2021.08,37.97350061407048
2021.09,37.62034668665119
2021.10,37.2530250003253
2021.11,38.582627497719216
2021.12,38.304849873467454
2022.01,36.93675807029746
2022.02,35.28714922569487
2022.03,34.270798693291724
2022.04,33.889164755913846
2022.05,30.673155079545133
2022.06,29.047721395103842
2022.07,29.004618317208937
2022.08,30.698763365175292
2022.09,28.229884655821973
2022.10,27.0807669254007
2022.11,28.378949016273324
2022.12,28.3169012845273
2023.01,28.334813423755698
2023.02,28.919762943866647
2023.03,27.938131253997906
2023.04,28.764841267615385
2023.05,28.76205134313125
2023.06,29.940031645987506
2023.07,30.891659813659942
2023.08,30.304748245365225
2023.09,29.799681861350248
2023.10,28.76905495498398
2023.11,30.013224817381488
2023.12,31.452310923844582
2024.01,32.04512301259602
2024.02,33.037192685599045
2024.03,33.75492017640601
2024.04,33.14159303076981
2024.05,33.77363454011198
2024.06,34.81054878004299
2024.07,35.44355307890724
2024.08,34.919631348614786
2024.09,35.66018363515213
2024.10,36.587210527930154
2024.11,37.350195655078785
2024.12,37.71119169643464
2025.01,37.12921985219891
2025.02,37.18717559369689
2025.03,34.784750339850746
2025.04,32.62127034111354
2025.05,35.076697043727634
2025.06,36.111092133696914
2025.07,37.47424619164658
2025.08,37.84614504488177
2025.09,38.58038732538844
2025.10,39.20569217112651
2025.11,39.141714873166265
2025.12,39.55791838682827
2026.01,39.59357649771679
2026.02,38.943009834560485
2026.03,36.93975903433763
2026.04,38.14261796483419
2026.05,39.583505867263725
